id;source_type;source_id;source_location_id;source_region_id;address_region_id;region_id;parent_source_id;parent_location_id;name;slug;is_direct_city;is_city;aoguid;okato;sort_order;is_active;raw_data;created_at;updated_at
604;districts;573;"";159;159;75;159;66;Краснокамск;krasnokamsk;0;1;"";57420000000;0;1;"{""id"":573,""parentId"":0,""regionId"":159,""name"":""Краснокамск"",""administrative"":0,""okato"":""57420000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
605;districts;574;"";159;159;75;159;66;Чусовой;chusovoy;0;1;"";57440000000;0;1;"{""id"":574,""parentId"":0,""regionId"":159,""name"":""Чусовой"",""administrative"":0,""okato"":""57440000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
606;districts;575;"";159;159;75;159;66;Добрянка;dobryanka;0;1;"";57416000000;0;1;"{""id"":575,""parentId"":0,""regionId"":159,""name"":""Добрянка"",""administrative"":0,""okato"":""57416000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
607;districts;576;"";159;159;75;159;66;Чернушка;chernushka;0;1;"";57257501000;0;1;"{""id"":576,""parentId"":0,""regionId"":159,""name"":""Чернушка"",""administrative"":0,""okato"":""57257501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
608;districts;577;"";159;159;75;159;66;Кудымкар;kudymkar;0;1;"";57421000000;0;1;"{""id"":577,""parentId"":0,""regionId"":159,""name"":""Кудымкар"",""administrative"":0,""okato"":""57421000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
609;districts;578;"";159;159;75;159;66;Губаха;gubakha;0;1;"";57415000000;0;1;"{""id"":578,""parentId"":0,""regionId"":159,""name"":""Губаха"",""administrative"":0,""okato"":""57415000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
610;districts;579;"";159;159;75;159;66;Верещагино;vereshchagino;0;1;"";57212501000;0;1;"{""id"":579,""parentId"":0,""regionId"":159,""name"":""Верещагино"",""administrative"":0,""okato"":""57212501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
611;districts;580;"";159;159;75;159;66;Оса;osa;0;1;"";57240501000;0;1;"{""id"":580,""parentId"":0,""regionId"":159,""name"":""Оса"",""administrative"":0,""okato"":""57240501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
612;districts;581;"";159;159;75;159;66;Кизел;kizel;0;1;"";57418000000;0;1;"{""id"":581,""parentId"":0,""regionId"":159,""name"":""Кизел"",""administrative"":0,""okato"":""57418000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
613;districts;582;"";159;159;75;159;66;Нытва;nytva;0;1;"";57234501000;0;1;"{""id"":582,""parentId"":0,""regionId"":159,""name"":""Нытва"",""administrative"":0,""okato"":""57234501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
614;districts;583;"";159;159;75;159;66;Красновишерск;krasnovishersk;0;1;"";57226501000;0;1;"{""id"":583,""parentId"":0,""regionId"":159,""name"":""Красновишерск"",""administrative"":0,""okato"":""57226501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
615;districts;584;"";159;159;75;159;66;Александровск;aleksandrovsk;0;1;"";57405000000;0;1;"{""id"":584,""parentId"":0,""regionId"":159,""name"":""Александровск"",""administrative"":0,""okato"":""57405000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
616;districts;585;"";159;159;75;159;66;Очер;ocher;0;1;"";57244501000;0;1;"{""id"":585,""parentId"":0,""regionId"":159,""name"":""Очер"",""administrative"":0,""okato"":""57244501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
617;districts;586;"";159;159;75;159;66;Горнозаводск;gornozavodsk;0;1;"";57214501000;0;1;"{""id"":586,""parentId"":0,""regionId"":159,""name"":""Горнозаводск"",""administrative"":0,""okato"":""57214501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
618;districts;587;"";159;159;75;159;66;Гремячинск;gremyachinsk;0;1;"";57412000000;0;1;"{""id"":587,""parentId"":0,""regionId"":159,""name"":""Гремячинск"",""administrative"":0,""okato"":""57412000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
619;districts;589;"";125;125;47;125;38;Находка;nakhodka;0;1;"";"05414000000";0;1;"{""id"":589,""parentId"":0,""regionId"":125,""name"":""Находка"",""administrative"":0,""okato"":""05414000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
620;districts;590;"";125;125;47;125;38;Уссурийск;ussuriysk;0;1;"";"05423000000";0;1;"{""id"":590,""parentId"":0,""regionId"":125,""name"":""Уссурийск"",""administrative"":0,""okato"":""05423000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
621;districts;591;"";125;125;47;125;38;Артем;artem;0;1;"";"05405000000";0;1;"{""id"":591,""parentId"":0,""regionId"":125,""name"":""Артем"",""administrative"":0,""okato"":""05405000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
622;districts;592;"";125;125;47;125;38;Арсеньев;arsenev;0;1;"";"05403000000";0;1;"{""id"":592,""parentId"":0,""regionId"":125,""name"":""Арсеньев"",""administrative"":0,""okato"":""05403000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
623;districts;593;"";125;125;47;125;38;Спасск-Дальний;spassk-dalniy;0;1;"";"05420000000";0;1;"{""id"":593,""parentId"":0,""regionId"":125,""name"":""Спасск-Дальний"",""administrative"":0,""okato"":""05420000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
624;districts;594;"";125;125;47;125;38;Большой Камень;bolshoy-kamen;0;1;"";"05406000000";0;1;"{""id"":594,""parentId"":0,""regionId"":125,""name"":""Большой Камень"",""administrative"":0,""okato"":""05406000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
625;districts;595;"";125;125;47;125;38;Партизанск;partizansk;0;1;"";"05417000000";0;1;"{""id"":595,""parentId"":0,""regionId"":125,""name"":""Партизанск"",""administrative"":0,""okato"":""05417000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
626;districts;596;"";125;125;47;125;38;Дальнегорск;dalnegorsk;0;1;"";"05407000000";0;1;"{""id"":596,""parentId"":0,""regionId"":125,""name"":""Дальнегорск"",""administrative"":0,""okato"":""05407000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
627;districts;597;"";125;125;47;125;38;Лесозаводск;lesozavodsk;0;1;"";"05411000000";0;1;"{""id"":597,""parentId"":0,""regionId"":125,""name"":""Лесозаводск"",""administrative"":0,""okato"":""05411000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
628;districts;598;"";125;125;47;125;38;Дальнереченск;dalnerechensk;0;1;"";"05408000000";0;1;"{""id"":598,""parentId"":0,""regionId"":125,""name"":""Дальнереченск"",""administrative"":0,""okato"":""05408000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
629;districts;599;"";125;125;47;125;38;Фокино;fokino;0;1;"";"05547000000";0;1;"{""id"":599,""parentId"":0,""regionId"":125,""name"":""Фокино"",""administrative"":0,""okato"":""05547000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
630;districts;601;"";160;160;76;160;67;Великие Луки;velikie-luki;0;1;"";58410000000;0;1;"{""id"":601,""parentId"":0,""regionId"":160,""name"":""Великие Луки"",""administrative"":0,""okato"":""58410000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
631;districts;602;"";160;160;76;160;67;Остров;ostrov;0;1;"";58233501000;0;1;"{""id"":602,""parentId"":0,""regionId"":160,""name"":""Остров"",""administrative"":0,""okato"":""58233501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
632;districts;603;"";160;160;76;160;67;Невель;nevel;0;1;"";58220501000;0;1;"{""id"":603,""parentId"":0,""regionId"":160,""name"":""Невель"",""administrative"":0,""okato"":""58220501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
633;districts;604;"";160;160;76;160;67;Опочка;opochka;0;1;"";58229501000;0;1;"{""id"":604,""parentId"":0,""regionId"":160,""name"":""Опочка"",""administrative"":0,""okato"":""58229501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
634;districts;605;"";160;160;76;160;67;Печоры;pechory;0;1;"";58240501000;0;1;"{""id"":605,""parentId"":0,""regionId"":160,""name"":""Печоры"",""administrative"":0,""okato"":""58240501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
635;districts;606;"";160;160;76;160;67;Порхов;porkhov;0;1;"";58247501000;0;1;"{""id"":606,""parentId"":0,""regionId"":160,""name"":""Порхов"",""administrative"":0,""okato"":""58247501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
636;districts;607;"";160;160;76;160;67;Дно;dno;0;1;"";58212501000;0;1;"{""id"":607,""parentId"":0,""regionId"":160,""name"":""Дно"",""administrative"":0,""okato"":""58212501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
637;districts;608;"";61;61;9;61;11;Таганрог;taganrog;0;1;"";60437000000;0;1;"{""id"":608,""parentId"":0,""regionId"":61,""name"":""Таганрог"",""administrative"":0,""okato"":""60437000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
638;districts;609;"";61;61;9;61;11;Шахты;shakhty;0;1;"";60440000000;0;1;"{""id"":609,""parentId"":0,""regionId"":61,""name"":""Шахты"",""administrative"":0,""okato"":""60440000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
639;districts;610;"";61;61;9;61;11;Волгодонск;volgodonsk;0;1;"";60412000000;0;1;"{""id"":610,""parentId"":0,""regionId"":61,""name"":""Волгодонск"",""administrative"":0,""okato"":""60412000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
640;districts;611;"";61;61;9;61;11;Новочеркасск;novocherkassk;0;1;"";60427000000;0;1;"{""id"":611,""parentId"":0,""regionId"":61,""name"":""Новочеркасск"",""administrative"":0,""okato"":""60427000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
641;districts;612;"";61;61;9;61;11;Батайск;bataysk;0;1;"";60407000000;0;1;"{""id"":612,""parentId"":0,""regionId"":61,""name"":""Батайск"",""administrative"":0,""okato"":""60407000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
642;districts;613;"";61;61;9;61;11;Новошахтинск;novoshakhtinsk;0;1;"";60430000000;0;1;"{""id"":613,""parentId"":0,""regionId"":61,""name"":""Новошахтинск"",""administrative"":0,""okato"":""60430000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
643;districts;614;"";61;61;9;61;11;Каменск-Шахтинский;kamensk-shakhtinskiy;0;1;"";60419000000;0;1;"{""id"":614,""parentId"":0,""regionId"":61,""name"":""Каменск-Шахтинский"",""administrative"":0,""okato"":""60419000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
644;districts;615;"";61;61;9;61;11;Азов;azov;0;1;"";60404000000;0;1;"{""id"":615,""parentId"":0,""regionId"":61,""name"":""Азов"",""administrative"":0,""okato"":""60404000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
645;districts;616;"";61;61;9;61;11;Гуково;gukovo;0;1;"";60415000000;0;1;"{""id"":616,""parentId"":0,""regionId"":61,""name"":""Гуково"",""administrative"":0,""okato"":""60415000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
646;districts;617;"";61;61;9;61;11;Сальск;salsk;0;1;"";60250501000;0;1;"{""id"":617,""parentId"":0,""regionId"":61,""name"":""Сальск"",""administrative"":0,""okato"":""60250501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
647;districts;618;"";61;61;9;61;11;Донецк;donetsk;0;1;"";60417000000;0;1;"{""id"":618,""parentId"":0,""regionId"":61,""name"":""Донецк"",""administrative"":0,""okato"":""60417000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
648;districts;619;"";61;61;9;61;11;Белая Калитва;belaya-kalitva;0;1;"";60206501000;0;1;"{""id"":619,""parentId"":0,""regionId"":61,""name"":""Белая Калитва"",""administrative"":0,""okato"":""60206501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
649;districts;620;"";61;61;9;61;11;Аксай;aksay;0;1;"";60202501000;0;1;"{""id"":620,""parentId"":0,""regionId"":61,""name"":""Аксай"",""administrative"":0,""okato"":""60202501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
650;districts;621;"";61;61;9;61;11;Красный Сулин;krasnyy-sulin;0;1;"";60226501000;0;1;"{""id"":621,""parentId"":0,""regionId"":61,""name"":""Красный Сулин"",""administrative"":0,""okato"":""60226501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
651;districts;622;"";61;61;9;61;11;Миллерово;millerovo;0;1;"";60232501000;0;1;"{""id"":622,""parentId"":0,""regionId"":61,""name"":""Миллерово"",""administrative"":0,""okato"":""60232501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
652;districts;623;"";61;61;9;61;11;Морозовск;morozovsk;0;1;"";60234501000;0;1;"{""id"":623,""parentId"":0,""regionId"":61,""name"":""Морозовск"",""administrative"":0,""okato"":""60234501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
653;districts;624;"";61;61;9;61;11;Зерноград;zernograd;0;1;"";60218501000;0;1;"{""id"":624,""parentId"":0,""regionId"":61,""name"":""Зерноград"",""administrative"":0,""okato"":""60218501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
654;districts;625;"";61;61;9;61;11;Семикаракорск;semikarakorsk;0;1;"";60251501000;0;1;"{""id"":625,""parentId"":0,""regionId"":61,""name"":""Семикаракорск"",""administrative"":0,""okato"":""60251501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
655;districts;626;"";61;61;9;61;11;Зверево;zverevo;0;1;"";60418000000;0;1;"{""id"":626,""parentId"":0,""regionId"":61,""name"":""Зверево"",""administrative"":0,""okato"":""60418000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
656;districts;627;"";61;61;9;61;11;Пролетарск;proletarsk;0;1;"";60245501000;0;1;"{""id"":627,""parentId"":0,""regionId"":61,""name"":""Пролетарск"",""administrative"":0,""okato"":""60245501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
657;districts;628;"";61;61;9;61;11;Константиновск;konstantinovsk;0;1;"";60225501000;0;1;"{""id"":628,""parentId"":0,""regionId"":61,""name"":""Константиновск"",""administrative"":0,""okato"":""60225501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
658;districts;629;"";61;61;9;61;11;Цимлянск;tsimlyansk;0;1;"";60257501000;0;1;"{""id"":629,""parentId"":0,""regionId"":61,""name"":""Цимлянск"",""administrative"":0,""okato"":""60257501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
659;districts;630;"";162;162;77;162;68;Касимов;kasimov;0;1;"";61405000000;0;1;"{""id"":630,""parentId"":0,""regionId"":162,""name"":""Касимов"",""administrative"":0,""okato"":""61405000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
660;districts;631;"";162;162;77;162;68;Скопин;skopin;0;1;"";61415000000;0;1;"{""id"":631,""parentId"":0,""regionId"":162,""name"":""Скопин"",""administrative"":0,""okato"":""61415000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
661;districts;632;"";162;162;77;162;68;Сасово;sasovo;0;1;"";61410000000;0;1;"{""id"":632,""parentId"":0,""regionId"":162,""name"":""Сасово"",""administrative"":0,""okato"":""61410000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
662;districts;633;"";162;162;77;162;68;Ряжск;ryazhsk;0;1;"";61230501000;0;1;"{""id"":633,""parentId"":0,""regionId"":162,""name"":""Ряжск"",""administrative"":0,""okato"":""61230501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
663;districts;634;"";162;162;77;162;68;Новомичуринск;novomichurinsk;0;1;"";61225514000;0;1;"{""id"":634,""parentId"":0,""regionId"":162,""name"":""Новомичуринск"",""administrative"":0,""okato"":""61225514000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
664;districts;635;"";162;162;77;162;68;Рыбное;rybnoe;0;1;"";61227501000;0;1;"{""id"":635,""parentId"":0,""regionId"":162,""name"":""Рыбное"",""administrative"":0,""okato"":""61227501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
665;districts;637;"";162;162;77;162;68;Кораблино;korablino;0;1;"";61212501000;0;1;"{""id"":637,""parentId"":0,""regionId"":162,""name"":""Кораблино"",""administrative"":0,""okato"":""61212501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:05
666;districts;638;"";162;162;77;162;68;Михайлов;mikhaylov;0;1;"";61217501000;0;1;"{""id"":638,""parentId"":0,""regionId"":162,""name"":""Михайлов"",""administrative"":0,""okato"":""61217501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
667;districts;639;"";63;63;10;63;12;Тольятти;tolyatti;0;1;"";36440000000;0;1;"{""id"":639,""parentId"":0,""regionId"":63,""name"":""Тольятти"",""administrative"":0,""okato"":""36440000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
668;districts;640;"";63;63;10;63;12;Сызрань;syzran;0;1;"";36435000000;0;1;"{""id"":640,""parentId"":0,""regionId"":63,""name"":""Сызрань"",""administrative"":0,""okato"":""36435000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
669;districts;641;"";63;63;10;63;12;Новокуйбышевск;novokuybyshevsk;0;1;"";36413000000;0;1;"{""id"":641,""parentId"":0,""regionId"":63,""name"":""Новокуйбышевск"",""administrative"":0,""okato"":""36413000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
670;districts;642;"";63;63;10;63;12;Чапаевск;chapaevsk;0;1;"";36450000000;0;1;"{""id"":642,""parentId"":0,""regionId"":63,""name"":""Чапаевск"",""administrative"":0,""okato"":""36450000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
671;districts;643;"";63;63;10;63;12;Жигулевск;zhigulevsk;0;1;"";36404000000;0;1;"{""id"":643,""parentId"":0,""regionId"":63,""name"":""Жигулевск"",""administrative"":0,""okato"":""36404000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
672;districts;644;"";63;63;10;63;12;Отрадный;otradnyy;0;1;"";36424000000;0;1;"{""id"":644,""parentId"":0,""regionId"":63,""name"":""Отрадный"",""administrative"":0,""okato"":""36424000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
673;districts;645;"";63;63;10;63;12;Кинель;kinel;0;1;"";36408000000;0;1;"{""id"":645,""parentId"":0,""regionId"":63,""name"":""Кинель"",""administrative"":0,""okato"":""36408000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
674;districts;646;"";63;63;10;63;12;Похвистнево;pokhvistnevo;0;1;"";36427000000;0;1;"{""id"":646,""parentId"":0,""regionId"":63,""name"":""Похвистнево"",""administrative"":0,""okato"":""36427000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
675;districts;647;"";63;63;10;63;12;Октябрьск;oktyabrsk;0;1;"";36418000000;0;1;"{""id"":647,""parentId"":0,""regionId"":63,""name"":""Октябрьск"",""administrative"":0,""okato"":""36418000000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
676;districts;648;"";63;63;10;63;12;Нефтегорск;neftegorsk;0;1;"";36230501000;0;1;"{""id"":648,""parentId"":0,""regionId"":63,""name"":""Нефтегорск"",""administrative"":0,""okato"":""36230501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
677;districts;650;"";164;164;78;164;69;Энгельс;engels;0;1;"";63250501000;0;1;"{""id"":650,""parentId"":0,""regionId"":164,""name"":""Энгельс"",""administrative"":0,""okato"":""63250501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
678;districts;651;"";164;164;78;164;69;Балаково;balakovo;0;1;"";63207501000;0;1;"{""id"":651,""parentId"":0,""regionId"":164,""name"":""Балаково"",""administrative"":0,""okato"":""63207501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
679;districts;652;"";164;164;78;164;69;Балашов;balashov;0;1;"";63208501000;0;1;"{""id"":652,""parentId"":0,""regionId"":164,""name"":""Балашов"",""administrative"":0,""okato"":""63208501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
680;districts;653;"";164;164;78;164;69;Вольск;volsk;0;1;"";63211501000;0;1;"{""id"":653,""parentId"":0,""regionId"":164,""name"":""Вольск"",""administrative"":0,""okato"":""63211501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
681;districts;654;"";164;164;78;164;69;Пугачев;pugachev;0;1;"";63237501000;0;1;"{""id"":654,""parentId"":0,""regionId"":164,""name"":""Пугачев"",""administrative"":0,""okato"":""63237501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
682;districts;655;"";164;164;78;164;69;Ртищево;rtishchevo;0;1;"";63241501000;0;1;"{""id"":655,""parentId"":0,""regionId"":164,""name"":""Ртищево"",""administrative"":0,""okato"":""63241501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
683;districts;656;"";164;164;78;164;69;Маркс;marks;0;1;"";63226501000;0;1;"{""id"":656,""parentId"":0,""regionId"":164,""name"":""Маркс"",""administrative"":0,""okato"":""63226501000"",""is_city"":1}";2026-07-01 16:19:40;2026-07-14 17:00:06
684;districts;657;"";164;164;78;164;69;Петровск;petrovsk;0;1;"";63235501000;0;1;"{""id"":657,""parentId"":0,""regionId"":164,""name"":""Петровск"",""administrative"":0,""okato"":""63235501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
685;districts;658;"";164;164;78;164;69;Аткарск;atkarsk;0;1;"";63204501000;0;1;"{""id"":658,""parentId"":0,""regionId"":164,""name"":""Аткарск"",""administrative"":0,""okato"":""63204501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
686;districts;659;"";164;164;78;164;69;Красноармейск;krasnoarmeysk;0;1;"";63222501000;0;1;"{""id"":659,""parentId"":0,""regionId"":164,""name"":""Красноармейск"",""administrative"":0,""okato"":""63222501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
687;districts;660;"";164;164;78;164;69;Ершов;ershov;0;1;"";63217501000;0;1;"{""id"":660,""parentId"":0,""regionId"":164,""name"":""Ершов"",""administrative"":0,""okato"":""63217501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
688;districts;661;"";164;164;78;164;69;Новоузенск;novouzensk;0;1;"";63230501000;0;1;"{""id"":661,""parentId"":0,""regionId"":164,""name"":""Новоузенск"",""administrative"":0,""okato"":""63230501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
689;districts;662;"";164;164;78;164;69;Калининск;kalininsk;0;1;"";63221501000;0;1;"{""id"":662,""parentId"":0,""regionId"":164,""name"":""Калининск"",""administrative"":0,""okato"":""63221501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
690;districts;663;"";164;164;78;164;69;Красный Кут;krasnyy-kut;0;1;"";63223501000;0;1;"{""id"":663,""parentId"":0,""regionId"":164,""name"":""Красный Кут"",""administrative"":0,""okato"":""63223501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
691;districts;664;"";164;164;78;164;69;Хвалынск;khvalynsk;0;1;"";63249501000;0;1;"{""id"":664,""parentId"":0,""regionId"":164,""name"":""Хвалынск"",""administrative"":0,""okato"":""63249501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
692;districts;665;"";164;164;78;164;69;Аркадак;arkadak;0;1;"";63203501000;0;1;"{""id"":665,""parentId"":0,""regionId"":164,""name"":""Аркадак"",""administrative"":0,""okato"":""63203501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
693;districts;667;"";114;114;37;114;27;Нерюнгри;neryungri;0;1;"";98260501000;0;1;"{""id"":667,""parentId"":0,""regionId"":114,""name"":""Нерюнгри"",""administrative"":0,""okato"":""98260501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
694;districts;668;"";114;114;37;114;27;Мирный;mirnyy;0;1;"";98404000000;0;1;"{""id"":668,""parentId"":0,""regionId"":114,""name"":""Мирный"",""administrative"":0,""okato"":""98404000000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
695;districts;669;"";114;114;37;114;27;Ленск;lensk;0;1;"";98227501000;0;1;"{""id"":669,""parentId"":0,""regionId"":114,""name"":""Ленск"",""administrative"":0,""okato"":""98227501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
696;districts;670;"";114;114;37;114;27;Алдан;aldan;0;1;"";98203501000;0;1;"{""id"":670,""parentId"":0,""regionId"":114,""name"":""Алдан"",""administrative"":0,""okato"":""98203501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
697;districts;671;"";114;114;37;114;27;Удачный;udachnyy;0;1;"";98231509000;0;1;"{""id"":671,""parentId"":0,""regionId"":114,""name"":""Удачный"",""administrative"":0,""okato"":""98231509000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
698;districts;672;"";114;114;37;114;27;Вилюйск;vilyuysk;0;1;"";98218501000;0;1;"{""id"":672,""parentId"":0,""regionId"":114,""name"":""Вилюйск"",""administrative"":0,""okato"":""98218501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
699;districts;673;"";114;114;37;114;27;Нюрба;nyurba;0;1;"";98409000000;0;1;"{""id"":673,""parentId"":0,""regionId"":114,""name"":""Нюрба"",""administrative"":0,""okato"":""98409000000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
700;districts;675;"";165;165;79;165;70;Корсаков;korsakov;0;1;"";64216501000;0;1;"{""id"":675,""parentId"":0,""regionId"":165,""name"":""Корсаков"",""administrative"":0,""okato"":""64216501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
701;districts;676;"";165;165;79;165;70;Холмск;kholmsk;0;1;"";64254501000;0;1;"{""id"":676,""parentId"":0,""regionId"":165,""name"":""Холмск"",""administrative"":0,""okato"":""64254501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
702;districts;677;"";165;165;79;165;70;Оха;okha;0;1;"";64236501000;0;1;"{""id"":677,""parentId"":0,""regionId"":165,""name"":""Оха"",""administrative"":0,""okato"":""64236501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
703;districts;678;"";165;165;79;165;70;Поронайск;poronaysk;0;1;"";64240501000;0;1;"{""id"":678,""parentId"":0,""regionId"":165,""name"":""Поронайск"",""administrative"":0,""okato"":""64240501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
704;districts;679;"";165;165;79;165;70;Долинск;dolinsk;0;1;"";64212501000;0;1;"{""id"":679,""parentId"":0,""regionId"":165,""name"":""Долинск"",""administrative"":0,""okato"":""64212501000"",""is_city"":1}";2026-07-01 16:19:41;2026-07-14 17:00:06
